,次数中心性,媒介中心性,PageRank
698,0.00066711140760507,0.0001411138412835396,0.00022748832656285117
699,0.00200133422281521,0.0005918195774273335,0.000593759456637574
700,0.00133422281521014,0.0011050287414560878,0.0005106189445237631
701,0.00066711140760507,7.344394523742393e-05,0.00019519891461032893
702,0.0,0.0,0.0001122082585418489
703,0.00133422281521014,0.0006541250774432115,0.0002757048381813435
704,0.00066711140760507,8.961598981746393e-05,0.00015989676847094614
705,0.0,0.0,0.0001122082585418489
706,0.0,0.0,0.0001122082585418489
707,0.00200133422281521,0.0006833484103253023,0.0007804664091650434
708,0.0,0.0,0.0001122082585418489
709,0.0,0.0,0.0001122082585418489
710,0.00133422281521014,0.0004710881883619157,0.00048508056104677115
711,0.00266844563042028,0.0017420413035010636,0.0009879746361596315
712,0.0,0.0,0.0001122082585418489
713,0.0,0.0,0.0001122082585418489
714,0.00133422281521014,0.00028264201075970676,0.00032521661124307604
715,0.0,0.0,0.0001122082585418489
716,0.00066711140760507,0.0,0.00037931666866884966
717,0.00133422281521014,0.0003043335657866879,0.0006498619345734174
718,0.00266844563042028,0.00032089988125811805,0.0007679836462307414
719,0.0,0.0,0.0001122082585418489
